-28.92365365,30.14815572,0
-28.92365365,30.14815572,0
-29.25384011,29.97981236,0
-29.25384011,29.97981236,0
-29.25384011,29.97981236,0
-29.25384011,29.97981236,0
-29.51407379,29.84239771,0
-29.51407379,29.84239771,0
-29.64265947,29.77293744,0
-29.64265947,29.77293744,0
-29.89768835,29.6320811,0
-29.89768835,29.6320811,0
-29.89768835,29.6320811,0
-29.89768835,29.6320811,0
-30.02366395,29.56097004,0
-30.02366395,29.56097004,0
-30.21961217,29.44832243,0
-30.21961217,29.44832243,0
-30.3433463,29.37589952,0
-30.3433463,29.37589952,0
-30.46620674,29.30299051,0
-30.46620674,29.30299051,0
-30.58819305,29.22960888,0
-30.58819305,29.22960888,0
-30.70930502,29.15576799,0
-30.70930502,29.15576799,0
-30.94935937,29.00647541,0
-30.94935937,29.00647541,0
-31.06784558,28.93133379,0
-31.06784558,28.93133379,0
-31.18545849,28.85578491,0
-31.18545849,28.85578491,0
-31.41851396,28.7032197,0
-31.41851396,28.7032197,0
-31.53350856,28.62652276,0
-31.53350856,28.62652276,0
-31.53350856,28.62652276,0
-31.53350856,28.62652276,0
-31.83730118,28.41932058,0
-31.83730118,28.41932058,0
-31.94910443,28.34136683,0
-31.94910443,28.34136683,0
-32.06004411,28.26309899,0
-32.06004411,28.26309899,0
-31.98166657,28.31848928,0
-31.98166657,28.31848928,0
-32.16995652,28.18464744,0
-32.16995652,28.18464744,0
-32.35728573,28.04883025,0
-32.35728573,28.04883025,0
-32.46503232,27.96949391,0
-32.46503232,27.96949391,0
-32.75690044,27.75003709,0
-32.75690044,27.75003709,0
-32.9409796,27.6081496,0
-32.9409796,27.6081496,0
-33.24888642,27.36465207,0
-33.24888642,27.36465207,0
-33.34944745,27.28342274,0
-33.34944745,27.28342274,0
-33.44918071,27.2020191,0
-33.44918071,27.2020191,0
-33.72705093,26.97071646,0
-33.72705093,26.97071646,0
-33.90490329,26.81912406,0
-33.90490329,26.81912406,0
-34.00000439,26.73690628,0
-34.00000439,26.73690628,0
-33.82270684,26.88953278,0
-33.82270684,26.88953278,0
-34.09489115,26.65405835,0
-34.09489115,26.65405835,0
-34.09489115,26.65405835,0
-34.09489115,26.65405835,0
-34.28145056,26.48875971,0
-34.28145056,26.48875971,0
-34.45526009,26.33183344,0
-34.45526009,26.33183344,0
-34.53767423,26.25642155,0
-34.53767423,26.25642155,0
-34.71666167,26.09037988,0
-34.71666167,26.09037988,0
-35.05591361,25.76695293,0
-35.05591361,25.76695293,0
-35.30788067,25.51911175,0
-35.30788067,25.51911175,0
-35.47325737,25.35278991,0
-35.47325737,25.35278991,0
-35.47325737,25.35278991,0
-35.47325737,25.35278991,0
-35.63715849,25.18501921,0
-35.63715849,25.18501921,0
-35.71722372,25.10198179,0
-35.71722372,25.10198179,0
-35.96083173,24.84486041,0
-35.96083173,24.84486041,0
-36.03800056,24.76197987,0
-36.03800056,24.76197987,0
-36.35365591,24.41556051,0
-36.35365591,24.41556051,0
-36.42727797,24.33301119,0
-36.42727797,24.33301119,0
-36.7351768,23.98032563,0
-36.7351768,23.98032563,0
-37.02502603,23.63690932,0
-37.02502603,23.63690932,0
-37.32028094,23.27511831,0
-37.32028094,23.27511831,0
-37.38504649,23.19407856,0
-37.38504649,23.19407856,0
-37.67224846,22.82713109,0
-37.67224846,22.82713109,0
-37.97117309,22.43150581,0
-37.97117309,22.43150581,0
-38.26489551,22.02832283,0
-38.26489551,22.02832283,0
-38.55317289,21.61779458,0
-38.55317289,21.61779458,0
-38.81188537,21.23605605,0
-38.81188537,21.23605605,0
-39.01411125,20.92836243,0
-39.01411125,20.92836243,0
-39.16466257,20.69371846,0
-39.16466257,20.69371846,0
-39.36058759,20.38088517,0
-39.36058759,20.38088517,0
-39.62542695,19.94382021,0
-39.62542695,19.94382021,0
-39.8837991,19.50058554,0
-39.8837991,19.50058554,0
-40.06569243,19.17784021,0
-40.06569243,19.17784021,0
-40.10467951,19.10745192,0
-40.10467951,19.10745192,0
-40.28191635,18.781833,0
-40.28191635,18.781833,0
-40.45528876,18.45397257,0
-40.45528876,18.45397257,0
-40.69107331,17.99217558,0
-40.69107331,17.99217558,0
-40.75691653,17.85974068,0
-40.75691653,17.85974068,0
-40.85459975,17.66031587,0
-40.85459975,17.66031587,0
-40.95063436,17.46069821,0
-40.95063436,17.46069821,0
-41.04502657,17.26091225,0
-41.04502657,17.26091225,0
-41.17140911,16.98758968,0
-41.17140911,16.98758968,0
-41.32342561,16.6494652,0
-41.32342561,16.6494652,0
-41.41122195,16.44924058,0
-41.41122195,16.44924058,0
-41.55682108,16.10867399,0
-41.55682108,16.10867399,0
-41.64028745,15.90836655,0
-41.64028745,15.90836655,0
-41.83612686,15.42263637,0
-41.83612686,15.42263637,0
-41.96947287,15.07815782,0
-41.96947287,15.07815782,0
-42.09869895,14.73257619,0
-42.09869895,14.73257619,0
-42.20493969,14.43901261,0
-42.20493969,14.43901261,0
-42.35962068,13.99474387,0
-42.35962068,13.99474387,0
-42.50850512,13.54594262,0
-42.50850512,13.54594262,0
-42.66589168,13.04544672,0
-42.66589168,13.04544672,0
-42.88921661,12.27967864,0
-42.88921661,12.27967864,0
-43.0547674,11.65915421,0
-43.0547674,11.65915421,0
-43.21680593,10.99445914,0
-43.21680593,10.99445914,0
-43.28827297,10.67845711,0
-43.28827297,10.67845711,0
-43.40249736,10.13618454,0
-43.40249736,10.13618454,0
-43.56154976,9.276433831,0
-43.56154976,9.276433831,0
-43.61429729,8.952902809,0
-43.61429729,8.952902809,0
-43.66668094,8.604533046,0
-43.66668094,8.604533046,0
-43.71149775,8.278597126,0
-43.71149775,8.278597126,0
-43.78911857,7.623283959,0
-43.78911857,7.623283959,0
-43.83633865,7.129641645,0
-43.83633865,7.129641645,0
-43.88455306,6.458862911,0
-43.88455306,6.458862911,0
-43.91370983,5.790895563,0
-43.91370983,5.790895563,0
-43.92332515,5.127333427,0
-43.92332515,5.127333427,0
-43.9174063,4.629799609,0
-43.9174063,4.629799609,0
-43.8913784,3.96766597,0
-43.8913784,3.96766597,0
-43.85786066,3.472684734,0
-43.85786066,3.472684734,0
-43.79403893,2.816374079,0
-43.79403893,2.816374079,0
-43.73152924,2.327521237,0
-43.73152924,2.327521237,0
-43.59922804,1.522566155,0
-43.59922804,1.522566155,0
-43.50271797,1.04576862,0
-43.50271797,1.04576862,0
-43.39344808,0.575002365,0
-43.39344808,0.575002365,0
-43.3541368,0.419293773,0
-43.3541368,0.419293773,0
-43.27138193,0.110564783,0
-43.27138193,0.110564783,0
-43.12251251,-0.391965209,0
-43.12251251,-0.391965209,0
-43.00837288,-0.740852525,0
-43.00837288,-0.740852525,0
-42.88561231,-1.087963176,0
-42.88561231,-1.087963176,0
-42.71966352,-1.51924884,0
